,superficie,time_ctrl,PRECIPITACION,time_ext,SOL,personal,RACHA,lng,lat,Año,TMAX,medios,PRES_RANGE
6803,2.0,3.05,1,3.05,7.9,12,6.7,-8.926821,43.068876,2005,26.2,3,3.79999999999995
6804,2.0,1.3,0,1.3,0.4,15,16.7,-8.976199,42.584255,2005,13.6,0,1.70000000000005
6805,2.0,1.45,0,1.45,2.6,3,10.8,-9.082862,42.917476,2005,13.6,1,2.10000000000002
6806,3.0,2.35,0,2.35,8.5,6,6.1,-9.082862,42.917476,2005,14.0,1,2.89999999999998
6807,1.0,1.27,0,1.27,8.4,5,6.9,-8.598926,43.107206,2005,16.0,1,2.89999999999998
6808,1.5,2.3,0,2.3,8.4,17,6.9,-8.923174,42.782823,2005,16.0,3,2.89999999999998
6809,1.5,2.15,1,2.15,0.0,4,6.4,-7.963077,43.275921,2005,13.4,0,5.60000000000002
6810,2.0,2.28,1,2.28,0.0,5,6.4,-8.618813,43.071218,2005,13.4,1,5.60000000000002
6811,1.0,1.3,0,1.3,0.7,6,16.1,-7.72549,43.096534,2005,11.0,1,2.70000000000005
6812,2.0,1.5,0,1.5,0.7,5,16.1,-7.907949,43.288527,2005,11.0,1,2.70000000000005
6813,1.5,2.0,1,2.0,0.3,4,14.4,-7.956839,42.848735,2005,11.2,0,1.20000000000005
6814,9.0,2.45,1,2.45,0.3,11,14.4,-7.223983,42.856677,2005,11.2,1,1.20000000000005
6815,4.91,1.4,1,1.4,0.3,19,14.4,-7.179069,43.198493,2005,11.2,2,1.20000000000005
6816,3.0,1.15,0,1.15,5.6,2,14.4,-7.949115,42.849502,2005,10.6,0,5.29999999999995
6817,1.0,2.1,0,2.1,7.2,3,5.6,-6.954648,42.775053,2005,14.6,0,3.5
6818,1.2,2.3,0,2.3,6.6,4,6.1,-7.147631,42.686513,2005,13.6,0,3.20000000000005
6819,6.0,3.5,0,3.5,2.3,17,10.8,-7.170924,42.537697,2005,7.9,3,5.69999999999993
6820,3.71,1.35,0,1.35,3.4,14,11.7,-7.522417,42.607609,2005,8.3,4,2.10000000000002
6821,1.2,2.0,0,2.0,3.4,5,11.7,-7.200433,42.865953,2005,8.3,1,2.10000000000002
6822,6.0,2.55,0,2.55,8.4,18,10.8,-7.143394,42.870634,2005,11.2,4,3.80000000000007
6823,5.0,3.35,0,3.35,10.5,11,7.2,-7.927463,42.917506,2005,13.2,1,2.80000000000007
6824,3.5,2.2,0,2.2,10.7,11,7.2,-7.771751,42.939652,2005,14.5,2,4.39999999999998
6825,2.0,2.45,0,2.45,5.4,13,6.1,-7.035905,42.977438,2005,19.5,2,2.39999999999998
6826,1.0,1.25,0,1.25,6.4,6,8.6,-7.903523,43.139458,2005,18.4,1,6.0
6827,2.53,1.0,0,1.0,6.4,5,8.6,-7.525076,43.219812,2005,18.4,1,6.0
6828,8.5,2.05,0,2.05,6.4,11,8.6,-7.725119,43.059312,2005,18.4,6,6.0
6829,5.0,2.1,0,2.1,6.4,11,8.6,-7.859041,42.963617,2005,18.4,2,6.0
6830,2.0,2.0,0,2.0,6.4,5,8.6,-7.092907,42.963518,2005,18.4,0,6.0
6831,1.5,1.0,0,1.0,10.5,3,10.8,-7.451039,42.707859,2005,22.5,1,5.19999999999993
6832,3.5,1.53,0,1.53,10.5,10,10.8,-7.887635,42.733743,2005,22.5,1,5.19999999999993
6833,2.5,2.35,0,2.35,4.9,15,10.0,-7.94877,42.859747,2005,20.4,3,6.30000000000007
6834,1.5,2.45,0,2.45,4.9,17,10.0,-6.926009,42.851836,2005,20.4,0,6.30000000000007
6835,1.5,1.4,0,1.4,4.9,14,10.0,-7.738413,42.919298,2005,20.4,1,6.30000000000007
6836,6.0,3.25,0,3.25,10.3,8,7.5,-7.262402,42.803038,2005,25.0,2,3.5
6837,4.5,2.1,0,2.1,10.3,14,7.5,-7.490772,42.802017,2005,25.0,3,3.5
6838,1.5,1.36,0,1.36,10.3,11,7.5,-7.278168,43.391758,2005,25.0,1,3.5
6839,7.0,3.45,0,3.45,10.3,11,7.5,-7.259964,42.832429,2005,25.0,2,3.5
6840,3.49,1.25,0,1.25,10.3,7,7.5,-7.804725,42.859567,2005,25.0,1,3.5
6841,1.5,1.35,0,1.35,10.3,8,7.5,-7.910648,43.213914,2005,25.0,1,3.5
6842,3.0,1.5,0,1.5,10.3,11,7.5,-7.893517,43.329836,2005,25.0,0,3.5
6843,3.0,2.5,0,2.5,4.6,6,6.4,-7.47858,42.720124,2005,23.8,0,6.39999999999998
6844,1.0,2.0,0,2.0,4.6,8,6.4,-7.7908,42.786506,2005,23.8,1,6.39999999999998
6845,1.0,1.0,0,1.0,4.6,7,6.4,-7.38993,43.218629,2005,23.8,0,6.39999999999998
6846,2.0,1.1,0,1.1,4.6,3,6.4,-7.064785,43.005224,2005,23.8,1,6.39999999999998
6847,1.5,2.0,0,2.0,3.0,5,8.3,-7.616646,42.905176,2005,24.0,0,5.29999999999995
6848,1.0,1.2,0,1.2,3.0,8,8.3,-7.066546,42.892648,2005,24.0,0,5.29999999999995
6849,1.0,1.15,0,1.15,3.0,6,8.3,-7.258624,42.864854,2005,24.0,1,5.29999999999995
6850,5.0,3.45,0,3.45,3.0,6,8.3,-7.274756,42.845603,2005,24.0,1,5.29999999999995
6851,1.5,1.1,0,1.1,3.0,2,8.3,-7.622243,42.929953,2005,24.0,0,5.29999999999995
6852,1.0,1.25,0,1.25,3.0,5,8.3,-7.548236,43.356634,2005,24.0,2,5.29999999999995
6853,1.03,0.55,0,0.55,3.0,14,8.3,-7.640627,42.497403,2005,24.0,3,5.29999999999995
6854,2.0,2.25,0,2.25,3.0,10,8.3,-7.833794,43.088162,2005,24.0,1,5.29999999999995
6855,1.05,1.4,0,1.4,3.0,4,8.3,-7.929164,43.126617,2005,24.0,1,5.29999999999995
6856,3.0,2.15,0,2.15,3.0,5,8.3,-7.859288,43.010625,2005,24.0,1,5.29999999999995
6857,3.0,3.35,0,3.35,3.0,5,8.3,-7.800521,42.504592,2005,24.0,0,5.29999999999995
6858,1.0,2.05,0,2.05,3.0,2,8.3,-7.479823,42.801188,2005,24.0,1,5.29999999999995
6859,2.5,1.5,1,1.5,7.0,7,12.5,-7.339428,42.444093,2005,21.5,1,6.29999999999995
6860,1.5,1.35,0,1.35,12.3,26,11.7,-7.918509,43.185651,2005,14.0,4,1.80000000000007
6861,4.0,1.5,0,1.5,11.8,10,11.7,-7.357018,42.700902,2005,15.3,2,6.60000000000002
6862,1.85,1.05,1,1.05,5.6,10,6.9,-7.251037,43.207441,2005,17.4,1,8.39999999999998
6863,1.5,1.1,1,1.1,5.6,15,6.9,-7.834442,43.08634,2005,17.4,2,8.39999999999998
6864,3.0,2.0,1,2.0,1.0,4,11.9,-7.833648,43.258727,2005,10.7,1,4.39999999999998
6865,3.0,1.5,0,1.5,9.9,5,11.1,-7.211463,42.749267,2005,27.3,1,5.5
6866,2.0,0.55,1,0.55,5.0,4,14.7,-7.814601,43.334871,2005,21.5,1,1.20000000000005
6867,1.0,1.45,0,1.45,13.3,3,9.2,-7.875077,42.845818,2005,20.7,1,3.40000000000009
6868,1.57,1.05,1,1.05,6.0,17,8.9,-7.342786,43.406957,2005,15.2,1,5.39999999999998
6869,4.0,1.25,0,1.25,12.7,11,8.3,-7.524408,42.404108,2005,20.6,1,2.0
6870,2.0,2.15,0,2.15,12.9,16,10.8,-7.461809,43.648291,2005,31.2,4,7.10000000000002
6871,1.0,1.1,0,1.1,0.0,2,8.6,-7.225783,42.876326,2005,13.9,0,7.60000000000002
6872,4.0,1.3,0,1.3,14.2,17,12.5,-7.82776,42.984417,2005,21.2,3,3.19999999999993
6873,1.0,2.3,0,2.3,13.8,5,8.6,-7.115164,42.852901,2005,26.7,0,2.0
6874,1.0,1.5,0,1.5,14.4,3,15.6,-7.452735,43.663655,2005,23.5,2,1.60000000000002
6875,2.0,2.2,0,2.2,14.4,13,15.6,-7.455492,43.662522,2005,23.5,2,1.60000000000002
6876,1.0,2.4,0,2.4,14.4,13,15.6,-7.456643,43.661187,2005,23.5,2,1.60000000000002
6877,2.0,1.5,0,1.5,13.7,8,8.9,-7.734315,42.920765,2005,28.0,1,3.60000000000002
6878,3.0,2.3,0,2.3,8.6,7,7.5,-7.828094,43.092615,2005,23.3,2,5.29999999999995
6879,6.6,4.15,0,4.15,8.6,1,7.5,-7.282944,42.458516,2005,23.3,0,5.29999999999995
6880,7.0,2.4,1,2.4,2.5,9,6.9,-7.760686,43.225336,2005,23.7,1,1.89999999999998
6881,1.5,1.5,1,1.5,2.5,6,6.9,-7.690612,42.907928,2005,23.7,1,1.89999999999998
6882,7.0,3.5,1,3.5,2.5,14,6.9,-7.192824,43.007813,2005,23.7,2,1.89999999999998
6883,3.0,1.4,1,1.4,2.5,26,6.9,-7.460031,43.649933,2005,23.7,3,1.89999999999998
6884,2.0,1.15,0,1.15,11.2,24,4.7,-7.882522,43.26279,2005,34.1,6,4.10000000000002
6885,1.5,1.45,0,1.45,12.5,25,15.8,-7.946206,42.87378,2005,21.0,8,1.60000000000002
6886,2.0,1.45,0,1.45,11.8,9,12.8,-7.938481,42.802234,2005,23.8,1,1.19999999999993
6887,1.0,0.25,0,0.25,11.8,18,12.8,-7.111659,42.890367,2005,23.8,3,1.19999999999993
6888,1.0,1.3,0,1.3,14.2,6,14.4,-7.508876,43.015232,2005,27.2,1,1.79999999999995
6889,2.7,3.25,0,3.25,13.9,21,9.7,-7.253474,42.826081,2005,32.5,5,2.80000000000007
6890,1.5,1.15,0,1.15,13.9,21,9.7,-7.775605,43.242227,2005,32.5,6,2.80000000000007
6891,2.5,3.05,0,3.05,13.9,3,9.7,-7.162414,42.959432,2005,32.5,0,2.80000000000007
6892,2.0,2.15,0,2.15,13.9,9,9.7,-7.805601,42.970852,2005,32.5,2,2.80000000000007
6893,1.94,3.05,0,3.05,13.3,3,10.0,-7.308903,42.436604,2005,34.0,1,3.60000000000002
6894,5.0,1.05,0,1.05,11.3,1,8.6,-7.75569,43.256042,2005,32.0,0,3.20000000000005
6895,4.0,3.05,0,3.05,9.2,1,8.6,-7.011564,43.009696,2005,29.5,0,2.0
6896,1.12,0.5,0,0.5,9.2,16,8.6,-7.512992,42.759659,2005,29.5,6,2.0
6897,2.0,1.0,0,1.0,9.2,4,8.6,-7.086904,42.958222,2005,29.5,0,2.0
6898,1.5,1.0,0,1.0,6.9,2,8.3,-7.368591,42.425618,2005,27.0,0,1.10000000000002
6899,2.0,2.05,0,2.05,6.9,3,8.3,-7.076833,42.706751,2005,27.0,0,1.10000000000002
6900,3.4,1.4,0,1.4,13.3,16,10.6,-7.66862,42.973474,2005,27.9,8,1.90000000000009
6901,5.0,3.5,0,3.5,9.7,22,10.3,-7.869752,43.232418,2005,26.1,0,4.29999999999995
6902,1.2,2.5,0,2.5,9.7,17,10.3,-7.588916,43.637236,2005,26.1,4,4.29999999999995
6903,2.0,1.4,0,1.4,10.1,12,9.4,-7.608,43.166797,2005,26.5,0,3.19999999999993
6904,2.0,2.2,0,2.2,10.1,2,9.4,-7.013158,43.008184,2005,26.5,0,3.19999999999993
6905,1.0,3.15,0,3.15,10.3,17,8.6,-7.585824,43.63112,2005,25.7,3,4.0
6906,3.0,2.5,0,2.5,10.3,27,8.6,-7.084868,42.968147,2005,25.7,8,4.0
6907,1.0,1.0,0,1.0,10.3,12,8.6,-7.843893,42.757904,2005,25.7,2,4.0
6908,1.04,2.05,0,2.05,10.3,10,8.6,-7.61555,43.195775,2005,25.7,2,4.0
6909,2.0,2.45,0,2.45,0.1,2,8.6,-7.171774,43.029153,2005,22.5,0,2.5
6910,1.0,0.3,0,0.3,4.8,10,10.8,-7.49038,43.262221,2005,24.6,1,2.0
6911,8.82,3.0,1,3.0,1.3,28,11.1,-7.89127,43.103699,2005,26.8,6,3.60000000000002
6912,1.1,1.15,0,1.15,7.1,2,9.2,-7.782264,42.535919,2005,21.1,0,2.60000000000002
6913,8.0,3.1,0,3.1,13.2,26,10.0,-7.951087,42.849448,2005,28.6,3,2.09999999999991
6914,1.2,2.05,0,2.05,13.3,1,8.6,-7.739215,42.494271,2005,28.7,0,4.0
6915,8.0,2.2,0,2.2,13.3,18,8.6,-7.555362,43.193338,2005,28.7,4,4.0
6916,6.0,3.55,0,3.55,12.3,31,7.5,-7.723915,43.476902,2005,29.2,4,5.70000000000005
6917,3.9,1.55,0,1.55,1.2,9,6.7,-7.290185,43.311224,2005,24.0,2,1.5
6918,1.0,1.4,0,1.4,1.2,23,6.7,-7.010444,43.150976,2005,24.0,4,1.5
6919,2.6,1.45,0,1.45,12.8,33,8.1,-7.911479,43.194841,2005,27.6,8,2.0
6920,2.0,2.25,1,2.25,11.5,24,12.8,-7.627609,43.368023,2005,24.0,4,6.19999999999993
6921,5.0,3.15,1,3.15,11.5,31,12.8,-7.804068,42.96962,2005,24.0,5,6.19999999999993
6922,4.2,1.5,1,1.5,2.1,13,10.0,-7.822108,42.767975,2005,21.3,6,3.59999999999991
6923,1.5,1.0,1,1.0,2.1,3,10.0,-7.172282,42.57464,2005,21.3,0,3.59999999999991
6924,5.0,3.2,0,3.2,10.7,30,8.1,-7.805653,42.862242,2005,25.7,2,3.5
6925,1.0,2.0,0,2.0,10.7,16,8.1,-7.347178,43.370779,2005,25.7,3,3.5
6926,1.0,1.2,0,1.2,10.1,15,9.7,-7.882335,43.275709,2005,26.6,6,6.79999999999995
6927,2.2,1.18,0,1.18,9.5,2,12.8,-7.739382,42.50172,2005,21.9,0,5.0
6928,4.0,1.3,0,1.3,9.5,3,12.8,-7.59905,42.560842,2005,21.9,0,5.0
6929,5.0,2.05,0,2.05,9.5,2,12.8,-7.73265,42.490353,2005,21.9,0,5.0
6930,3.9,3.17,0,3.17,10.3,3,11.4,-7.176593,43.021026,2005,22.3,0,1.60000000000002
6931,4.0,1.3,0,1.3,10.3,27,11.4,-7.702507,42.637437,2005,22.3,7,1.60000000000002
6932,7.0,3.55,0,3.55,12.2,3,11.1,-7.908991,42.581441,2005,22.1,0,2.40000000000009
6933,3.5,1.0,0,1.0,12.2,16,11.1,-7.805247,42.861049,2005,22.1,1,2.40000000000009
6934,4.5,1.5,0,1.5,12.7,18,8.3,-7.765018,42.521281,2005,26.0,7,2.40000000000009
6935,2.5,2.2,0,2.2,7.1,21,8.6,-7.752026,43.029605,2005,22.6,6,3.10000000000002
6936,2.0,3.3,1,3.3,1.1,20,7.2,-7.501774,42.790572,2005,21.6,3,3.0
6937,1.55,2.05,1,2.05,1.1,11,7.2,-7.93641,43.184468,2005,21.6,2,3.0
6938,2.0,0.5,0,0.5,5.0,28,7.8,-7.765687,42.697841,2005,24.4,8,2.0
6939,2.0,1.5,0,1.5,5.0,14,7.8,-7.871399,42.946909,2005,24.4,2,2.0
6940,1.0,0.4,0,0.4,10.1,4,8.9,-7.52448,43.280225,2005,26.6,1,1.29999999999995
6941,1.5,1.3,0,1.3,8.7,3,9.7,-7.126311,42.888177,2005,35.3,3,4.10000000000002
6942,1.5,2.05,0,2.05,4.0,11,7.8,-7.901258,42.8718,2005,23.9,2,3.19999999999993
6943,1.0,1.25,0,1.25,9.5,21,10.0,-7.381021,42.777437,2005,27.6,5,2.0
6944,1.5,2.1,0,2.1,10.5,6,8.9,-7.865491,43.00224,2005,31.4,1,3.69999999999993
6945,2.01,2.2,1,2.2,4.4,11,10.3,-7.544873,42.807805,2005,25.0,1,1.69999999999993
6946,2.0,2.0,1,2.0,6.5,23,11.1,-7.397623,42.753681,2005,21.6,3,6.30000000000007
6947,4.1,2.15,0,2.15,4.6,26,12.2,-7.28868,42.772519,2005,17.6,3,5.69999999999993
6948,5.0,3.5,0,3.5,11.5,26,7.2,-7.284072,42.769425,2005,24.6,6,2.40000000000009
6949,1.0,1.4,0,1.4,11.4,16,7.5,-7.276592,42.772041,2005,22.6,7,4.0
6950,1.5,1.15,1,1.15,5.0,5,6.7,-7.528951,43.314121,2005,24.2,1,1.40000000000009
6951,1.0,0.55,1,0.55,5.0,1,6.7,-7.80386,42.680236,2005,24.2,0,1.40000000000009
6952,1.0,0.5,1,0.5,2.1,1,7.2,-7.607639,42.448377,2005,22.3,0,2.40000000000009
6953,1.5,1.25,1,1.25,1.5,22,7.2,-7.75322,43.077947,2005,15.8,2,3.20000000000005
6954,2.0,1.2,0,1.2,3.2,26,8.1,-7.110616,42.867585,2005,19.6,7,2.79999999999995
6955,1.5,1.45,0,1.45,10.4,16,6.1,-7.89543,43.327739,2005,28.4,7,3.80000000000007
6956,1.5,1.56,0,1.56,10.4,9,6.1,-7.753411,43.078814,2005,28.4,2,3.80000000000007
6957,2.0,1.3,1,1.3,1.5,9,10.3,-7.697301,42.896838,2005,18.9,1,3.60000000000002
6958,2.3,3.35,0,3.35,7.6,7,5.3,-7.176271,42.75435,2005,24.0,1,3.60000000000002
6959,1.0,1.45,0,1.45,6.7,9,6.4,-7.236134,42.694043,2005,24.6,1,2.79999999999995
6960,1.5,1.2,0,1.2,7.4,21,5.6,-7.173172,43.194419,2005,25.8,2,4.60000000000002
6961,7.0,3.25,1,3.25,8.2,8,5.8,-7.177567,43.023374,2005,26.8,2,3.89999999999998
6962,1.1,0.55,0,0.55,4.5,1,13.6,-7.275259,43.563692,2005,20.9,0,2.0
6963,1.0,3.09,0,3.09,7.9,5,6.9,-6.787814,42.33853,2005,16.6,0,4.29999999999995
6964,1.2,2.2,0,2.2,4.9,6,6.9,-8.180216,42.113543,2005,14.4,0,5.29999999999995
6965,2.0,2.15,0,2.15,4.9,13,6.9,-7.54853,42.225081,2005,14.4,0,5.29999999999995
6966,1.5,0.4,0,0.4,4.9,5,6.9,-8.241844,42.304143,2005,14.4,0,5.29999999999995
6967,1.0,1.45,0,1.45,5.3,6,6.7,-8.09033,42.105075,2005,13.2,0,3.5
6968,4.0,2.2,0,2.2,5.3,4,6.7,-7.805234,41.940885,2005,13.2,2,3.5
6969,1.5,2.35,0,2.35,8.2,6,7.5,-7.204859,42.286446,2005,13.8,0,4.79999999999995
6970,6.0,2.3,0,2.3,8.2,13,7.5,-7.185638,42.270302,2005,13.8,1,4.79999999999995
6971,1.0,1.05,0,1.05,8.2,5,7.5,-8.222657,42.321315,2005,13.8,1,4.79999999999995
6972,1.0,1.25,0,1.25,1.5,5,8.6,-7.19375,42.312721,2005,13.4,0,2.29999999999995
6973,1.0,1.05,0,1.05,1.5,2,8.6,-7.945682,41.894282,2005,13.4,1,2.29999999999995
6974,10.0,4.1,0,4.1,1.5,9,8.6,-8.241844,42.304143,2005,13.4,0,2.29999999999995
6975,7.0,3.05,0,3.05,1.5,5,8.6,-8.011349,42.081951,2005,13.4,1,2.29999999999995
6976,6.0,2.05,0,2.05,1.5,8,8.6,-8.241844,42.304143,2005,13.4,2,2.29999999999995
6977,1.0,4.0,0,4.0,1.5,1,8.6,-8.064126,42.1039,2005,13.4,0,2.29999999999995
6978,2.0,1.55,0,1.55,0.3,7,12.2,-8.064126,42.1039,2005,13.8,0,2.0
6979,1.0,0.2,0,0.2,0.3,13,12.2,-8.064126,42.1039,2005,13.8,0,2.0
6980,2.0,1.5,0,1.5,8.1,5,6.1,-7.204859,42.286446,2005,17.4,0,6.69999999999993
6981,2.5,2.2,0,2.2,8.1,4,6.1,-7.267098,42.247705,2005,17.4,0,6.69999999999993
6982,2.0,0.3,0,0.3,5.7,5,3.1,-7.185638,42.270302,2005,15.2,0,4.60000000000002
6983,1.0,0.5,0,0.5,5.4,6,5.3,-7.394488,42.277541,2005,13.2,0,5.0
6984,1.0,1.45,0,1.45,5.4,11,5.3,-7.430299,42.234061,2005,13.2,0,5.0
6985,2.5,1.15,0,1.15,5.6,11,3.9,-7.204859,42.286446,2005,13.8,0,4.80000000000007
6986,5.0,4.15,0,4.15,5.6,5,3.9,-6.803439,42.374357,2005,13.8,0,4.80000000000007
6987,1.2,0.45,0,0.45,8.2,7,7.2,-7.19375,42.312721,2005,13.8,0,4.20000000000005
6988,1.5,1.2,0,1.2,6.3,2,8.9,-8.116726,41.996438,2005,11.4,1,1.60000000000002
6989,4.0,2.4,0,2.4,6.3,5,8.9,-7.661995,42.352302,2005,11.4,2,1.60000000000002
6990,5.0,2.3,0,2.3,6.3,10,8.9,-8.249436,42.270645,2005,11.4,1,1.60000000000002
6991,1.2,1.35,0,1.35,4.8,3,13.9,-8.059319,41.942834,2005,10.2,0,4.79999999999995
6992,2.0,1.4,0,1.4,4.8,6,13.9,-7.940315,42.138165,2005,10.2,1,4.79999999999995
6993,1.0,1.2,0,1.2,4.8,8,13.9,-8.324713,42.48397,2005,10.2,1,4.79999999999995
6994,3.0,1.2,0,1.2,4.8,3,13.9,-6.84826,42.319778,2005,10.2,0,4.79999999999995
6995,1.0,1.05,0,1.05,4.8,3,13.9,-6.904879,42.345413,2005,10.2,0,4.79999999999995
6996,1.0,0.4,0,0.4,3.7,5,9.7,-7.86628,42.073836,2005,9.0,0,2.0
6997,1.5,0.25,0,0.25,3.7,3,9.7,-7.643787,42.182982,2005,9.0,1,2.0
6998,1.0,0.5,0,0.5,3.7,5,9.7,-7.352263,42.337957,2005,9.0,0,2.0
6999,2.0,2.3,0,2.3,3.7,15,9.7,-8.156315,42.107092,2005,9.0,0,2.0
7000,6.0,2.45,0,2.45,3.7,9,9.7,-8.075252,41.957293,2005,9.0,1,2.0
7001,6.0,2.15,0,2.15,3.7,11,9.7,-8.222657,42.321315,2005,9.0,1,2.0
7002,2.5,1.0,0,1.0,3.7,2,9.7,-7.878774,42.110543,2005,9.0,1,2.0
7003,1.0,2.2,1,2.2,3.2,14,5.3,-7.878774,42.110543,2005,11.2,1,3.70000000000005
7004,3.44,2.4,0,2.4,4.8,9,6.4,-7.296548,42.020825,2005,13.6,1,4.5
7005,2.01,1.25,0,1.25,4.8,2,6.4,-8.048507,41.951958,2005,13.6,1,4.5
7006,1.0,0.55,0,0.55,8.5,3,10.0,-7.738736,42.118356,2005,14.0,1,7.89999999999998
7007,3.0,1.2,0,1.2,8.5,4,6.9,-7.373705,42.244404,2005,15.0,0,4.10000000000002
7008,1.0,1.55,0,1.55,8.5,3,6.9,-8.032748,41.845818,2005,15.0,0,4.10000000000002
7009,1.0,0.5,0,0.5,8.5,5,6.7,-8.241844,42.304143,2005,16.4,1,3.39999999999998
7010,2.0,3.0,0,3.0,8.5,12,6.7,-7.039153,42.484807,2005,16.4,1,3.39999999999998
7011,2.5,2.05,0,2.05,8.5,9,6.7,-7.876613,42.493143,2005,16.4,2,3.39999999999998
7012,5.0,3.35,0,3.35,8.5,6,6.7,-7.369252,42.21825,2005,16.4,0,3.39999999999998
7013,3.5,2.2,0,2.2,8.5,6,6.7,-7.333001,42.238551,2005,16.4,0,3.39999999999998
7014,1.5,0.45,0,0.45,8.5,5,6.7,-7.527212,42.2711,2005,16.4,0,3.39999999999998
7015,1.2,0.35,0,0.35,8.6,6,8.1,-8.034134,41.980921,2005,17.6,1,4.10000000000002
7016,2.0,2.0,0,2.0,8.6,4,8.1,-7.394488,42.277541,2005,17.6,0,4.10000000000002
7017,1.0,1.55,0,1.55,8.6,5,8.1,-8.180216,42.113543,2005,17.6,0,4.10000000000002
7018,1.5,1.15,0,1.15,8.6,4,8.1,-6.943747,42.357833,2005,17.6,0,4.10000000000002
7019,10.0,4.15,0,4.15,8.6,12,8.1,-7.430299,42.234061,2005,17.6,0,4.10000000000002
7020,1.5,0.5,0,0.5,8.6,5,8.1,-7.837834,42.078559,2005,17.6,0,4.10000000000002
7021,1.5,1.5,0,1.5,8.6,4,8.1,-8.241844,42.304143,2005,17.6,0,4.10000000000002
7022,5.0,1.0,0,1.0,8.6,5,8.1,-7.267098,42.247705,2005,17.6,0,4.10000000000002
7023,2.0,0.45,0,0.45,8.6,6,7.5,-7.223173,42.257138,2005,14.6,0,6.0
7024,1.0,0.5,0,0.5,8.6,5,7.5,-7.372987,42.306291,2005,14.6,0,6.0
7025,1.0,1.15,0,1.15,8.6,7,7.5,-8.046952,42.544542,2005,14.6,1,6.0
7026,1.0,1.55,0,1.55,8.6,9,7.5,-8.064126,42.1039,2005,14.6,0,6.0
7027,1.0,2.3,0,2.3,8.6,8,7.5,-8.064126,42.1039,2005,14.6,0,6.0
7028,2.0,1.3,0,1.3,8.4,6,3.1,-7.00429,42.196044,2005,14.2,0,4.79999999999995
7029,1.2,1.15,0,1.15,8.4,5,3.1,-7.491946,42.266688,2005,14.2,0,4.79999999999995
7030,1.5,1.15,0,1.15,8.4,10,3.1,-7.204859,42.286446,2005,14.2,0,4.79999999999995
7031,5.5,3.0,0,3.0,8.4,9,3.1,-6.787814,42.33853,2005,14.2,0,4.79999999999995
7032,2.0,0.5,0,0.5,8.4,5,3.1,-7.853686,41.974901,2005,14.2,0,4.79999999999995
7033,2.5,1.2,0,1.2,3.3,16,5.3,-7.557152,42.250857,2005,10.6,1,6.19999999999993
7034,1.5,1.55,0,1.55,3.3,20,5.3,-7.708333,42.331895,2005,10.6,2,6.19999999999993
7035,1.0,0.55,0,0.55,5.6,10,5.8,-7.250843,42.004142,2005,12.6,0,5.70000000000005
7036,2.0,1.3,0,1.3,5.3,5,4.4,-7.272318,41.95351,2005,13.6,0,3.60000000000002
7037,1.5,1.05,0,1.05,5.3,6,4.4,-7.878774,42.110543,2005,13.6,1,3.60000000000002
7038,1.0,1.1,0,1.1,8.1,6,5.0,-7.784231,41.916176,2005,16.4,1,7.79999999999995
7039,1.0,1.0,0,1.0,8.9,9,6.1,-7.969382,42.055211,2005,16.8,2,8.39999999999998
7040,2.5,1.1,0,1.1,8.9,13,6.1,-7.892175,41.98679,2005,16.8,2,8.39999999999998
7041,1.0,0.5,0,0.5,8.9,6,6.1,-8.241844,42.304143,2005,16.8,1,8.39999999999998
7042,1.5,0.4,0,0.4,8.9,6,6.1,-7.445781,42.367946,2005,16.8,0,8.39999999999998
7043,1.2,0.5,0,0.5,8.9,5,4.2,-7.350925,42.283668,2005,19.0,0,3.89999999999998
7044,1.0,1.05,0,1.05,8.9,6,4.2,-7.434291,42.410036,2005,19.0,0,3.89999999999998
7045,2.0,2.0,0,2.0,8.9,6,4.2,-7.634889,42.212696,2005,19.0,1,3.89999999999998
7046,3.5,1.0,0,1.0,8.9,11,4.2,-7.204859,42.286446,2005,19.0,1,3.89999999999998
7047,1.0,1.2,0,1.2,8.9,7,4.2,-8.241844,42.304143,2005,19.0,1,3.89999999999998
7048,3.0,3.0,0,3.0,8.9,6,4.2,-7.430299,42.234061,2005,19.0,0,3.89999999999998
7049,2.5,2.55,0,2.55,8.9,9,4.2,-8.156315,42.107092,2005,19.0,1,3.89999999999998
7050,2.0,2.05,0,2.05,8.9,4,4.2,-7.305881,42.354689,2005,19.0,0,3.89999999999998
7051,1.0,1.45,0,1.45,8.9,7,4.2,-7.365363,42.357993,2005,19.0,0,3.89999999999998
7052,1.5,2.05,0,2.05,8.9,4,4.2,-8.297918,42.357834,2005,19.0,1,3.89999999999998
7053,2.5,1.12,0,1.12,6.9,6,2.5,-7.395911,42.13759,2005,18.8,0,4.80000000000007
7054,2.0,1.3,0,1.3,6.9,5,2.5,-7.86628,42.073836,2005,18.8,1,4.80000000000007
7055,1.7,2.05,0,2.05,6.9,10,2.5,-7.27029,41.96825,2005,18.8,1,4.80000000000007
7056,3.05,1.25,0,1.25,6.9,11,2.5,-7.509251,42.333928,2005,18.8,0,4.80000000000007
7057,1.0,1.1,0,1.1,6.9,6,2.5,-7.176688,42.253103,2005,18.8,0,4.80000000000007
7058,2.0,0.5,0,0.5,6.9,5,2.5,-7.373705,42.244404,2005,18.8,0,4.80000000000007
7059,1.0,1.1,0,1.1,6.9,2,2.5,-8.148513,42.470972,2005,18.8,1,4.80000000000007
